ticker,company_name,sector_group,industry_group,index_memberships,rating_seed,rating_bucket,rating_source,cik,sec_available,reference_period_end,revenue,net_income,assets,liabilities,equity,cash,cfo,capex,interest_expense,cogs,ppe_net,depreciation,sga,current_assets,current_liabilities,accounts_receivable,inventory,accounts_payable,long_term_debt,short_term_debt,total_debt,fcf,leverage_proxy,debt_to_assets,cash_to_assets,net_margin,fcf_to_assets,accrual_proxy,current_ratio,last_close,ret_1m,ret_3m,vol_3m,drawdown_6m,market_data_available,news_mentions_30d,risk_news_mentions_30d,news_data_available,leverage_proxy_is_assumption,debt_to_assets_is_assumption,cash_to_assets_is_assumption,net_margin_is_assumption,fcf_to_assets_is_assumption,accrual_proxy_is_assumption,current_ratio_is_assumption,ret_1m_is_assumption,ret_3m_is_assumption,vol_3m_is_assumption,drawdown_6m_is_assumption,last_close_is_assumption,news_mentions_30d_is_assumption,risk_news_mentions_30d_is_assumption,revenue_is_stale,net_income_is_stale,assets_is_stale,liabilities_is_stale,equity_is_stale,cash_is_stale,cfo_is_stale,capex_is_stale,interest_expense_is_stale,cogs_is_stale,ppe_net_is_stale,depreciation_is_stale,sga_is_stale,current_assets_is_stale,current_liabilities_is_stale,accounts_receivable_is_stale,inventory_is_stale,accounts_payable_is_stale,long_term_debt_is_stale,short_term_debt_is_stale,assumption_metric_count,stale_fact_count,data_quality_score,data_quality_note
COHR,Coherent Corp.,Technology,Electronic Components,S&P 500,NR (to derive from financials),BBB,default - no public rating available; derive from leverage/margin post-SEC pull,0000820318,True,2025-06-30,5810115000.0,49364000.0,14910936000.0,6429653000.0,5644514000.0,909200000.0,633600000.0,440836000.0,286872000.0,3766793000.0,1877507000.0,553598000.0,926451000.0,3927154000.0,1794841000.0,964051000.0,1437636000.0,846984000.0,3686921000.0,188306000.0,3875227000.0,192764000.0,0.4312038493089904,0.2598915990250377,0.06097538075409887,0.008496217372633761,0.012927692802115172,-0.039181711999836895,2.188023340229023,335.260009765625,0.09027645452235777,0.38274354731530336,0.8150524167140413,-0.04339883984963344,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,1,98.5,Strong public-data coverage
COIN,Coinbase,Financials,Financial Exchanges & Data,S&P 500,NR (to derive from financials),BBB+,default - no public rating available; derive from leverage/margin post-SEC pull,0001679788,True,2025-12-31,7181325000.0,1260327000.0,29671832000.0,14878774000.0,14793058000.0,11285452000.0,2426383000.0,2933000.0,82766000.0,,264573000.0,188428000.0,1619642000.0,20388445000.0,8701282000.0,307119000.0,,117605000.0,7206619000.0,452105000.0,7658724000.0,,0.5014444001974667,0.2581142950661085,0.38034227209159177,0.1755006214034318,0.015,-0.03929841608701478,2.3431541467107952,201.16000366210938,0.1984509761533817,0.20275039558809782,0.7897743612288991,-0.36728208002933405,True,,,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1,2,90.6,Strong public-data coverage
COO,Cooper Companies (The),Healthcare,Health Care Supplies,S&P 500,NR (to derive from financials),A-,default - no public rating available; derive from leverage/margin post-SEC pull,0000711404,True,2025-10-31,4092400000.0,374900000.0,12394800000.0,4155700000.0,8238900000.0,110600000.0,796100000.0,362400000.0,105300000.0,1410300000.0,2079900000.0,377400000.0,1627800000.0,2106400000.0,1112800000.0,829000000.0,846000000.0,300400000.0,2455700000.0,47100000.0,2502800000.0,433700000.0,0.33527769709878336,0.2019233872269016,0.008923096782521702,0.09160883589091975,0.03499047987865879,-0.03398199244844612,1.892882818116463,60.0,-0.15742169960113084,-0.26362300530153004,0.2387550580832599,-0.2884250448629573,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,1,98.5,Strong public-data coverage
COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,S&P 500,A bucket,A,demo_bucket_to_refresh,0001163165,True,2025-12-31,58944000000.0,7988000000.0,121939000000.0,57452000000.0,64487000000.0,6497000000.0,19796000000.0,10159000000.0,855000000.0,22325000000.0,93239000000.0,11500000000.0,893000000.0,15532000000.0,11972000000.0,3401000000.0,1873000000.0,6218000000.0,16147000000.0,,,,0.47115360959168107,0.22,0.053280738730020746,0.1355184581976113,0.05,-0.09683530289735032,1.297360507851654,113.87000274658203,-0.07082823410057248,0.05571442374631008,0.32206245772634223,-0.14895366106580932,True,,,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,2,3,82.8,Usable for demo; some stale/missing fields
COR,Cencora,Healthcare,Health Care Distributors,S&P 500,NR (to derive from financials),A,default - no public rating available; derive from leverage/margin post-SEC pull,0001140859,True,2025-09-30,321332819000.0,1554169000.0,76590112000.0,,1508019000.0,4356138000.0,3875120000.0,667981000.0,,309854280000.0,2539076000.0,1051075000.0,6493842000.0,52239073000.0,57820539000.0,25225299000.0,20492480000.0,54719761000.0,7660773000.0,13976000.0,7660773000.0,3207139000.0,0.65,0.10002300296936503,0.05687598420015367,0.004836633260295768,0.04187406071426035,-0.03030353317671085,0.9034691461454554,261.0799865722656,-0.18621039644694048,-0.28007547743948935,0.416567499305109,-0.30212954410542414,True,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,92.1,Strong public-data coverage
COST,Costco,Industrials,,Nasdaq 100; S&P 500,A / AA bucket,AA,demo_bucket_to_refresh,0000909832,True,2025-08-31,275235000000.0,8099000000.0,77099000000.0,47935000000.0,29164000000.0,14161000000.0,13335000000.0,5498000000.0,154000000.0,239886000000.0,31909000000.0,2426000000.0,24966000000.0,38380000000.0,37108000000.0,3203000000.0,18116000000.0,19783000000.0,5713000000.0,75000000.0,5788000000.0,7837000000.0,0.6217330964085137,0.07507230962788104,0.18367293998625145,0.029425763438516175,0.10164852981231923,-0.06791268369239549,1.0342783227336423,1008.7899780273438,0.011801854752082175,0.012694327550560658,0.18489166112527322,-0.021100396345002603,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,100.0,Strong public-data coverage
CPAY,Corpay,Financials,Transaction & Payment Processing Services,S&P 500,BB+ shown,BB+,screenshot,0001175454,True,2025-12-31,4528403000.0,1069826000.0,26408135000.0,,3883864000.0,2408097000.0,1499901000.0,200756000.0,13017000.0,96800000.0,472310000.0,393303000.0,733028000.0,13963240000.0,14296677000.0,2145679000.0,,1564548000.0,10001687000.0,3345530000.0,13347217000.0,1299145000.0,0.88,0.5054206592021738,0.09118769651851598,0.23624796644644921,0.04919487877504413,-0.01628570135679782,0.9766773076009201,343.989990234375,0.13591785981302484,-0.03349165043152569,0.44286513140651057,-0.034766301360009466,True,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1,2,90.6,Strong public-data coverage
CPB,Campbell's Company (The),Consumer Staples,Packaged Foods & Meats,S&P 500,NR (to derive from financials),A-,default - no public rating available; derive from leverage/margin post-SEC pull,0000016732,True,2025-08-03,10253000000.0,602000000.0,14896000000.0,10992000000.0,3902000000.0,132000000.0,1131000000.0,426000000.0,345000000.0,7134000000.0,2767000000.0,434000000.0,674000000.0,2232000000.0,2906000000.0,541000000.0,1424000000.0,1332000000.0,8595000000.0,400000000.0,400000000.0,705000000.0,0.7379162191192267,0.02685284640171858,0.008861439312567132,0.058714522578757436,0.047328141783029,-0.03551288936627282,0.7680660701995871,20.84000015258789,0.020068518907865096,-0.2668647296910752,0.32712095118866674,-0.31998267805098946,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,98.5,Strong public-data coverage
CPRT,Copart,Industrials,,Nasdaq 100; S&P 500,NR (to derive from financials),NR,default - no public rating available; derive from leverage/margin post-SEC pull,0000900075,True,2025-07-31,525659000.0,1552449000.0,10090902000.0,883411000.0,9187033000.0,2780531000.0,1799750000.0,568990000.0,20230000.0,255504000.0,3598093000.0,215849000.0,402929000.0,5754628000.0,683281000.0,762811000.0,39661000.0,591831000.0,11006000.0,75387000.0,,1230760000.0,0.08754529575255017,0.28,0.27554831074565983,0.09,0.12196729291395358,-0.024507323527668785,8.422051835189329,33.939998626708984,0.036019547180506484,-0.15781639530411706,0.2709175745839684,-0.18452668193828792,True,,,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,2,5,79.8,Usable for demo; some stale/missing fields
CPT,Camden Property Trust,Real Estate,Multi-Family Residential REITs,S&P 500,NR (to derive from financials),A,default - no public rating available; derive from leverage/margin post-SEC pull,0000906345,True,2025-12-31,12967000.0,384462000.0,9042989000.0,4604736000.0,4362523000.0,25203000.0,826621000.0,,138239000.0,566710000.0,,611025000.0,79344000.0,,,,,,3900800000.0,,3900800000.0,,0.5092050869463626,0.4313617986265382,0.00278702097282215,29.649263515076733,0.02,-0.04889522700956509,0.9,103.7699966430664,0.017851885721469785,-0.02756245454213324,0.2063835834068608,-0.058035759116120245,True,,,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,87.3,Strong public-data coverage
CRH,CRH plc,Materials,Construction Materials,S&P 500,NR (to derive from financials),BBB,default - no public rating available; derive from leverage/margin post-SEC pull,0000849395,True,2025-12-31,37447000000.0,3753000000.0,58329000000.0,32851000000.0,24004000000.0,4096000000.0,5625000000.0,2713000000.0,376000000.0,23919000000.0,24937000000.0,2156000000.0,8283000000.0,15254000000.0,8754000000.0,,5251000000.0,3263000000.0,17533000000.0,120000000.0,17653000000.0,2912000000.0,0.5632018378508118,0.30264533936806737,0.07022235937526787,0.10022164659385265,0.049923708618354504,-0.0320938126832279,1.7425177061914554,113.76000213623047,-0.035032634445671285,-0.0999625637086966,0.35686247124962206,-0.13106448272385618,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,1,98.5,Strong public-data coverage
CRL,Charles River Laboratories,Healthcare,Life Sciences Tools & Services,S&P 500,NR (to derive from financials),A,default - no public rating available; derive from leverage/margin post-SEC pull,0001100682,True,2025-12-27,4015382000.0,-144338000.0,7135422000.0,3924228000.0,3164630000.0,213770000.0,737646000.0,219152000.0,136710000.0,289669000.0,1655219000.0,403312000.0,743073000.0,1447049000.0,1120315000.0,708856000.0,299103000.0,148800000.0,1610546000.0,166000.0,166000.0,518494000.0,0.5499643889317268,2.3264216187914324e-05,0.029958984906568946,-0.035946268624006385,0.07266479824178584,-0.12360642439928571,1.2916447606253598,177.6199951171875,0.011215492679516492,-0.043511049886052144,0.5234221458261494,-0.21673946390290844,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,3,95.5,Strong public-data coverage
CRM,Salesforce,Technology,,Dow; S&P 500,A- shown,A-,screenshot,0001108524,True,2026-01-31,41525000000.0,7457000000.0,112305000000.0,53163000000.0,59142000000.0,7327000000.0,14996000000.0,594000000.0,154000000.0,9270000000.0,3120000000.0,1200000000.0,3000000000.0,28222000000.0,37118000000.0,14339000000.0,,165000000.0,14439000000.0,4000000000.0,18439000000.0,14402000000.0,0.4733805262454922,0.16418681269756466,0.06524197497885223,0.179578567128236,0.12824006054939674,-0.06712969146520635,0.760331914435045,181.82000732421875,0.10220659507850427,-0.0605847719376198,0.426910878154347,-0.3153486283306909,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,2,97.0,Strong public-data coverage
CRWD,CrowdStrike,Industrials,,Nasdaq 100; S&P 500,NR (to derive from financials),A,default - no public rating available; derive from leverage/margin post-SEC pull,0001535527,True,2026-01-31,,-162502000.0,11086684000.0,6614079000.0,4428390000.0,5230125000.0,1612349000.0,302108000.0,25756000.0,1218929000.0,976331000.0,,670344000.0,7419119000.0,4184192000.0,1361844000.0,,105319000.0,745471000.0,,745471000.0,1310241000.0,0.5965786523725218,0.06724021357513212,0.47174836046558194,0.09,0.1181815049477373,-0.16008853503897108,1.773130630716755,527.77001953125,0.3924595927108543,0.2934271357685918,0.5507126700866685,-0.05337830825571244,True,,,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,92.1,Strong public-data coverage
CSCO,Cisco,Technology,,Dow; Nasdaq 100; S&P 500,NR (to derive from financials),A-,default - no public rating available; derive from leverage/margin post-SEC pull,0000858877,True,2025-07-26,56654000000.0,10180000000.0,122291000000.0,75448000000.0,46843000000.0,8346000000.0,14193000000.0,905000000.0,427000000.0,19864000000.0,2113000000.0,700000000.0,2992000000.0,34986000000.0,35064000000.0,6701000000.0,3164000000.0,2528000000.0,24611000000.0,1750000000.0,26361000000.0,13288000000.0,0.6169546409793034,0.21555960782069,0.06824705006909748,0.17968722420305716,0.10865885469903754,-0.032815170372308675,0.9977754962354551,96.56999969482422,0.1745317229514678,0.11884398706422972,0.3693455893659085,0.0,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,1,98.5,Strong public-data coverage
CSGP,CoStar Group,Industrials,,Nasdaq 100; S&P 500,NR (to derive from financials),A,default - no public rating available; derive from leverage/margin post-SEC pull,0001057352,True,2025-12-31,3247000000.0,7000000.0,10538000000.0,2167000000.0,8334000000.0,1633000000.0,430000000.0,307000000.0,2615000.0,686000000.0,1323000000.0,263000000.0,549000000.0,2119000000.0,746000000.0,234000000.0,6000000.0,42000000.0,140000000.0,0.0,140000000.0,123000000.0,0.2056367432150313,0.013285253368760675,0.1549629910799013,0.0021558361564521095,0.01167204403112545,-0.040140444107041186,2.8404825737265416,32.77000045776367,-0.10169953758297723,-0.3569466042681193,0.4569255993026847,-0.5264450592060888,True,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,2,97.0,Strong public-data coverage
CSX,CSX Corporation,Industrials,,Nasdaq 100; S&P 500,BBB+ / A- bucket,A-,demo_bucket_to_refresh,0000277948,True,2025-12-31,14092000000.0,2889000000.0,43682000000.0,30522000000.0,13160000000.0,670000000.0,4613000000.0,2902000000.0,546000000.0,,36811000000.0,1680000000.0,,2550000000.0,3133000000.0,1298000000.0,,1149000000.0,9832000000.0,,,1711000000.0,0.6987317430520581,0.28,0.015338125543702211,0.20500993471473175,0.03916945194817087,-0.03946705736916808,0.8139163740823492,44.83000183105469,0.0613162890547001,0.10455902665773387,0.2546061340307758,-0.029233401152008787,True,,,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,2,90.6,Strong public-data coverage
CTAS,Cintas,Industrials,,Nasdaq 100; S&P 500,NR (to derive from financials),A,default - no public rating available; derive from leverage/margin post-SEC pull,0000723254,True,2025-05-31,10340181000.0,1812281000.0,9825241000.0,,4684481000.0,263973000.0,2165905000.0,408884000.0,111232000.0,5166017000.0,1652474000.0,494183000.0,2814438000.0,3436169000.0,1644502000.0,1417381000.0,447408000.0,485109000.0,2424999000.0,0.0,2424999000.0,1757021000.0,0.66,0.24681318249598153,0.026866821892714898,0.17526588751202712,0.17882726744310903,-0.0359913817890065,2.089489097611313,166.97000122070312,-0.04550386890961189,-0.14071661381026124,0.22879462936594774,-0.18364053088918164,True,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,1,92.1,Strong public-data coverage
